,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
930,27502,B000ER6YO0,"Earth's Best 2nd Summer Vegetable Dinner, 4 Ounce (Pack of 12)",A11LJJL1SOH6W0,0/0,4.0,1296259200,"My 7-1/2 month old absolutely loves this one...by far, it is her favorite jarred baby food. I like it because the lentils add a bit more protein than your average baby food, and I'm not ready to introduce her to meats yet.I do subscribe & save, which brings the price down to $0.80/jar. That's a fair price - not an amazing deal, but roughly equivalent to sale prices at the grocery store. The bigger issue is that this particular blend is hard to find - I have to go to Whole Foods. My regular grocery store and Target carry Earth's Best, but not this blend. My daughter likes it so much, though, that I would still buy even if the price were a bit higher than store prices. It's a good one!",grocery gourmet food,baby food,dinners,132,grocery gourmet food,True
931,17974,B000084F04,"Swheat Scoop Natural Wheat Cat Litter Bag, 40-Pound",A1NM05Z5X4Y28W,0/0,4.0,1238630400,"No litter is good litter, but if you have to use it, this is good stuff! I have tried every kind of clay, clumping cat litter on the market, and most recently a corn Arm & Hammer one (which is horrible!) and then tried this one. I have 2 kittens, so I think all they do is sleep, play, and poop. They took to it well. It clumps great, I sprinkle baking soda in after scooping. It still smells much less than other brands, and I LOVE that I can just flush it and not worry about disposing of a bag of cat poop along with the already gross litter box! I use the multi-cat one, and I like it! Worth the extra cost.",pet supplies,cats,litter housebreaking,124,pet supplies,True
932,27876,B000HDL1P8,"Bear Creek Country Kitchens Hot & Sour Soup Mix, 7.0 Ounce Bags (Pack of 6)",A2S8JA75QDLBR,2/3,5.0,1297814400,"I've been buying this soup for years at Fry's, but when they stopped selling it I panicked! Now that I found it on Amazon I'm very happy. It's the type of soup no one else makes. You can add your own ingredients to it as well or its great by itself. Better than most Chinese restuarants make.",grocery gourmet food,pantry staples,canned jarred food,57,grocery gourmet food,True
933,13693,B000LP780E,Graco Easy Chair Highchair in Patchwork Cows,ASDSW5ATS0WCR,1/1,4.0,1209859200,"I liked this high chair from the pictures online and when I got it, I was pleased that it looked exactly the same as in the pictures. I love the patchwork cow print of the seat (I have the pack 'n play and the swing also from this collection). The seat cushion, however, is a little too loose. It should have a couple more reinforcement elastics on the upper back somewhere. It is really easy to clean (seat, cushion, tray, everything), the tray clicks into place nice and tight, and it's relatively sturdy overall. I don't think it's worth the price, though, which is why I'm only giving this chair 4 stars (well, that and the loose seat cushion). I love that the chair is simple...those newfangled high chairs are just a waste. The recline feature was nice for when my son was in the early stages of spoon feeding, but it's a silly feature for anything after that so we haven't used it since he was 4 months old and we won't use that feature again, probably.",baby products,feeding,highchairs booster seats,178,baby products,True
934,2080,B000056HNC,Portable Crib Mattress,AYR8GNE5M22LK,6/6,5.0,1073088000,"I've just used this mattress for the past two weeks in our Graco Pack 'n Play (Cubby Parade). Not only was this mattress a perfect fit (no adjustments necessary), it was soft enough that my baby felt he was back in his own crib at home (but not so soft it would be a SIDS risk). The pack 'n play sheets were a perfect snug fit too, so we didn't need to buy additional portable crib sheets. I highly recommend this crib mattress to anyone who has the Graco Cubby Parade Pack 'n Play!!",baby products,nursery,furniture,94,baby products,True
935,5383,B000231E7I,Little Tikes Chit Chat Phones,A18QBYMBDXCSS9,8/8,1.0,1133740800,My son just received this toy for his birthday and they do not work at all. And when he went to push some of the buttons on this phone - they literally fell inside the phone. I packaged them up and they are going back tonight - thank goodness for gift receipts!!,toys games,electronics for kids,walkie talkies,52,health personal care,False
936,27928,B0001LVME6,Coochy 8oz Green Tea,A3C2R5U82BC872,0/0,3.0,1298073600,i was under the impression that this stuff was amazing but really its not like shaving cream at all. its like lotion. i just didn't love it and only used about a 5th of the bottle at most.,health personal care,personal care,shaving hair removal,38,beauty,False
937,35320,B00026442M,Pampers Baby Dry Diapers (Packaging May Vary),A3SOB674076Q7S,0/2,1.0,1326844800,"My oldest usually does good with her cruisers so I figured why not when i bought these for my youngest! Every 30 minutes she'd be soaked and on top of that, everytime she pooped she had blowouts ruining about 5 of her sleepers. I do not blame Amazon for this, but NEVER in my life will I buy babydry again!",baby products,diapering,disposable diapers,60,grocery gourmet food,False
938,33587,B0006YXVKQ,CLUE JR. The Case of the Missing Cake,A3O3BKAX2M6Y0Y,0/0,4.0,1322092800,"I don't know why this has so many bad reviews. My kids (7, 5, and 3 1/2) love this game. My husband and I don't mind playing with them either. (I'd rather play this than many other kids' games) I don't know that I'd break it out to play with a group of adults, but that's not who the game is intended for. My kids can set it up and play it by themselves, and if it keeps them from sitting in front of the TV....that makes it great in my book!",toys games,games,board games,92,toys games,True
939,38967,B0007Q1J20,Alex EVA Foam Hopscotch Set with Storage Tote - Styles May Vary,A273GP3VST4EVM,0/0,3.0,1340496000,"My daughter loves this toy and it is very durable. However, part of why I bought this product was because it stated in the title that it was a hopscotch set with storage tote. There is no storage tote that comes with this set. Buyer beware!",toys games,sports outdoor play,gym sets swings,46,toys games,True
940,20286,B000OLEC6I,Ancient Secrets Nasal Cleansing Pot,AGV8P1XO0KJIA,8/12,2.0,1255910400,"This is a very nice Neti Pot that I wish I owned. But since it arrived broken, I couldn't even try it. Look, Netis are great, there's no doubt about it. Take a look at the reviews for this item, and almost every other Neti Pot on the market, and you will note that almost all of them don't rate the item, they rate the benefits of sinus cleansing. Let's just say that's a given, OK? So this review isn't about the process, it's about the actual piece of merchandise. DON'T ORDER this ceramic pot through the mail. Find it locally or find an unbreakable plastic item to order through the mail. Chances are that any ceramic pot like this one 'may' break in the mail, like it did to me, and then you will have to go through the return process - which by the way, is as painless as I have seen all credit to Amazon.com (part of why I am a very frequent shopper here). So the bottom line is this item is no good through the mail - sinus cleansing with Neti Pots is awesome. Hope this helps.",health personal care,health care,allergy,192,health personal care,True
941,15197,B0009XENNS,Very Very New! Sexy but Subtle Vanilla - Parfums De Coeur,A1JA7AMWJPH48P,4/4,5.0,1221177600,"I went through many deodorants, and finally found this one!!!It lasts all day for me (and I tend to sweat a lot). It's hard to find a deodorant, not an antipersperant, that would last - and this one does!!It has a very warm and strong scent, I often get compliments on it - people think it's a parfume!I hope the manufacturer doesn't discontinue it though (that's what happens to a lot of great products nowadays) because I don't see it in the drugstores anymore!! So I ordered a whole bunch from Amazon!I wouldn't change it for anything else! I love it and recommend it!! ))))",beauty,fragrance,women s,105,beauty,True
942,28467,B000FIJ07G,"Bucky 40 Blinks Mask Ultralight Eye Mask,Dark Chocolate,One Size",AR44684ZYR8WW,0/0,5.0,1300406400,"This is the most amazing product! If you need a good nights sleep or a little nap, this is the product for you. It so relaxing to put on and keeps you in the dark so that you can get that must deserved rest. Everyone should have Bucky!",health personal care,health care,sleep snoring,48,beauty,False
943,1597,B000096P3A,MGA Little Tikes Wide Tracker Activity Walker,A1XR3YEGZML3PY,0/0,1.0,1059264000,"I bought this walker, and after putting it together I immediately had misgivings about it. It didn't seem very stable, and I was right. When my 9 month old son tried to use it to pull up it flipped over backwards. Luckily, since I had my suspicions about it doing just that, I was standing right behind him and able to catch him.In addition to tipping over, withing 1/2 hour he had the two ""mailbox"" panels pulled off the front of the activity area.I've already disassembled the walker and put it back in the box; it's going back to the store.",toys games,electronics for kids,systems accessories,101,toys games,True
944,3271,B0000789S0,Chicco Hippo Hookon High Chair - Nature,A17OSNSSB6KKAQ,1/1,5.0,1101513600,"Great for eating out!!! We know that the chair is clean and sanitary. She is at the table with us instead of lower than the table. She adores the hippos! My only complaint is that it folds slightly, but is still somewhat bulky.",baby products,feeding,highchairs booster seats,43,baby products,True
945,2950,B0007U9E14,Pampers Cruisers Diapers,ACO2SH2WAPIV7,2/2,5.0,1093910400,"I ordered size 4 cruisers over a month ago to have them in wait for when my daughter grew into them. She is ready for them now and so I log onto amazon to buy more, only to find that you are out of stock. The same thing happened with the infant formula that I was buying. How can this be the case? Isn't amazon big enough to keep restocked by manufacturers? I really like the convenience of ordering on-line but am getting increasingly frustrated with out of stock options. When will this situation be rectified??",baby products,diapering,disposable diapers,96,baby products,True
946,3518,B00005BT37,Kiddopotamus Snuzzler Complete Head and Body Support,A2MD4NXS0FI10T,0/0,5.0,1104710400,"We used our Snuzzler constantly when our daughter came home from the hospital. She was only 6 pounds 8 ounces, so she was too small for the car seat. The Snuzzler took up the extra space with a minimum amount of messing around. She also wasn't comfortable sleeping in the bouncy chair or her bassinet unless she was in the Snuzzler -- it elevated her head just a little and acted like a swaddler. We could have used an extra one for all the times we moved it from one place to another! Also, when she didn't need the side supports any more we could detach them and just use the headrest. We still use that in her bouncy seat so she can sleep in it comfortably. Very good purchase!",baby products,car seats accessories,accessories,130,baby products,True
947,8248,B00092M2VO,Andis 1875 Watt Professional Ceramic Ionic Hair Dryer,A1Z3WQS1JZ890Z,8/8,5.0,1168819200,"I've used a lot of hair dryers before but this hair dryer is everything the packaging says it is. My hair doesnt get dried out, I love the choice of settings that my other dryers didn't have as well. I can't lie here I also love love love the silver color! I know how totally shallow but it is pretty as well as super functional!",beauty,hair care,styling tools,65,beauty,True
948,20483,B0002AXGNQ,"Quad Pod 4 Leg Cage Stand (Fits All Cages Up To 40"" H)",A1N3I4VU14QZGK,1/1,5.0,1257552000,We usually hang the canary cage from the ceiling. We recently relocated into temporary rental housing and did not want to put a hook into the ceiling. The stand did the trick. It was easy to assemble. I put it together without any tools and then had my husband tighten the parts when he got home from work. The product is a good value. The local pet stores wanted about twice as much for something comparable.,pet supplies,birds,cages accessories,76,baby products,False
949,38425,B000B8IEB8,Lansky Super Sapphire Polishing Hone,A190744NCT3CNN,1/2,3.0,1338508800,"I've bought many of these for me and my friends. I can't understand, why one stones of dark blue color, as well as shall, and others white (like Super Fine Hone with yellow handle). It seems like they mixed handles/ hones. The Lansky shall improve products control.",beauty,tools accessories,makeup brushes tools,47,beauty,True
950,3471,B0002EH43K,Dora's Talking House Furniture Set 4 Rooms,AHJJGYPX3JNUS,5/6,1.0,1104278400,"I purchased the Dora Dollhouse back in mid October. I could have bought all of the accessories right then and there. ""What's the point"", I thought, I can get them anytime. Yeah, RIGHT!!!!! I have been searching for this furniture high and low for 6 weeks now. And like most other people, have only found it on EBAY for triple the price. A few days before Christmas, I stopped looking. My daughter will be 3 in January. The furniture would be a great birthday gift. Wrong again!!! When Christmas morning came, my soon to be 3 year old opened her Dora dollhouse. My 5 year old then asked, ""Where's the furniture?"". I didn't even know she knew about it. What a nightmare. Now I rated the toy poorly because the kids don't even look at it. They don't play with it. It sits on the floor in the same spot for days. If I could have given lower scores, I would have. The upside is that I rate the durability 5 out of 5 stars...it will last forever if no one plays with it!!!!!",toys games,action toy figures,playsets,184,toys games,True
951,33393,B000CMKHDG,"Ethical Pet Wide Durable Heavy Gauge Plastic Colorful Springs Cat Toy, 10-Pack",A3QUF9IGYO6CM1,1/1,5.0,1321142400,"Got these when my kitten was 3 months old and now she's 5 months and has not tired of them yet! They are an endless form of entertainment for her, because the more she chases them, the more they ""get away."" Great way to teach your cat how to fetch. She loves to chase them on hard floors, but not in the kitchen because they go under the oven! After giving her all 10, she started hanging out in the kitchen near the oven and would look up at me like, ""so you gonna help me get these things, or what?"" All 10 were under the oven outside of her reach. She also chases them on the carpet, and nearly exhausts herself trying to ""keep them under control."" Hehe. Great buy!",pet supplies,cats,toys,131,pet supplies,True
952,27507,B000BOPITS,Babe Ease Original Clean Diner,A2OHPO18F5K0MZ,1/1,4.0,1296259200,"I purchased this highchair cover when my baby was about 6 months old. It gave me peace of mind going out to restaurants. It's a bit bulky to carry around, and not super easy to set up, but it is OK and it does keep her clean. Before she turned one year old I wasn't comfortable using disinfecting wipes on places she'd touch. Now she's over 1 year I'm finding myself using this less and less, and start to just disinfect the highchair and tabletop with wipes when we go out. So it's a bit shortlived but that's expected with baby products. The color isn't as bright as shown on the picture - the blue is not as vibrant. Overall, this is an OK purchase, and I think it's worth it.",baby products,feeding,highchairs booster seats,131,baby products,True
953,1337,B00005BYPF,Quantum Leap Mind Station Connector,A15YF9O4NU5VTW,4/5,5.0,1047945600,"The turbo twist spelling is a terrific educational tool, however, it is worth the extra $$ for the mind station. My first grader struggled with his weekly spelling tests. He was even put in a special group that only tested on half of the words. It really became a chore and he was getting discouraged. For Christmas he received turbo twist spelling and the mind station which enabled us to download just his spelling words for the week. He has scored 100 on every exam since then and scored extra points for challenge words as well!!! I am amazed at what a difference this has made. We have all of his tests since Christmas on the fridge. Thank you!",toys games,action toy figures,figures,119,grocery gourmet food,False
954,11097,B000K8V1PA,"Stacy's Pita Chips, Cinnamon Sugar, 6-Ounce Bag (Pack of 12)",A2PN65B6BSTIYZ,2/4,4.0,1192579200,"My husband really likes to have chips or something to munch on in his lunch, and pita chips are a good alternative to regular potato chips. I decided to buy these at Amazon.com because they are such a better price than I could find them in stores. An added bonus was that Stacy's brand is our favorite in terms of taste (compared to Trader Joe's and other store brands) but they are normally more expensive per bag, so it was nice to find them on sale. However, I will note that I bought these as part of a promo (one of those save $$ off a purchase) so I don't know if they will be as good of a deal in the future.The only downside of ordering these (and other items from Amazon grocery) is that since they come in bulk, you end up with a lot of the product at a time. I ended up with 24 bags of Pita chips total, which was a lot to find room to store!",grocery gourmet food,snack food,chips crisps,172,grocery gourmet food,True
955,11960,B000NVBFO6,Melissa & Doug Piggy Bank Play Set,A4QF4BS3JTJ3U,0/1,3.0,1198713600,"I bought this for my two year old little girl because her 4 year old brother got a real piggy bank for Christmas. I didn't want her to play with real coins (hello choking hazard!). This bank is cute and it did the trick. But, it is pretty basic.",baby products,gifts,toy banks,49,toys games,False
956,18708,B000256ENK,Rio Plus 2100 Aqua Pump 692 GPH,A23NSKTMSPPBTR,7/7,5.0,1243900800,"Twelve years ago, I bought one of these to replace another brand. The previous pump had not lasted long in a pond environment, and this model was recommended to me because of its efficiency and quality.The water in my pond was not always the cleanest and sometimes the pump had to tolerate the extra stress from a filter that was clogged with algae. After 12 years of fairly constant use, 24 hours a day, I needed to replace it.I am now on my second one, which I expect to last a long time. The build seems slightly improved, and the power cord is now more robust. The box came with a number of accessories that were not included in the past. That makes it more convenient to hook it up under a variety of conditions.If this pump can withstand being fully submersed in a murky pond for over a decade, it's enough to satisfy me. But with the energy it saved me, I would have been ahead had I replaced it several times.",pet supplies,fish aquatic pets,pumps filters,173,health personal care,False
957,4637,B0006843AY,Small World Express Storybook Station,A28MFL4QQ28342,4/4,5.0,1124150400,"My daughter has fun with this. She likes to carry it around, (It is somewhat heavy for her)talk on the tiny phone, wich is funny to watch her...I wish i would have bought it when she was an infant, I think she would have enjoyed it then too.",toys games,baby toddler toys,music sound,48,toys games,True
958,12685,B00076NQH6,Glyco Flex III (120 Tablets),A1IZ7JWZQXI3XH,0/0,5.0,1202428800,"My stiff, arthritic labrador has been restored to her former very active, healthy state since starting Glyco-Flex III a little over a year ago. It must taste good, as she inhales it as if it were on of her favorite treats. We will definitely keep using this product.",pet supplies,dogs,health supplies,48,grocery gourmet food,False
959,31024,B000G647Y8,Tweezerman Men's Shaving Brush,A2WA02143EXCFO,1/2,1.0,1311638400,I just opened the shipping box which seemed to be in good condition and found ALL of the bristles to be detached from the handle. The brush is inside a clear plastic box that is unopened and all of the bristles have come loose from what looks like a very poorly executed glue job. I have since noticed many other folks who have had a similar situation. Looks like I will have to spend more.,health personal care,personal care,shaving hair removal,75,health personal care,True
960,24751,B000KS10HO,Terre D'Hermes by Hermes for Men,A2PRX1KMZ42L1Y,2/4,5.0,1283472000,"I hold by the old adage, ""If it ain't broke, don't fix it."" Consequently, I change things I use only when they break or I discover something better... or if I'm unable to find more of what I've been using.I don't use deodorants; I shoot three squirts of eau de toilette (""EDT"") into each armpit, & I'm good for the day.The first EDT I really liked was called Hasisch (or Hasish?) that I found only in airport duty-free shops, mainly in German cities & perhaps in Italy (where I believe it was made) during the 1980s. In a few years it became scarce & unfortunately finally disappeared.I replaced it by classic Polo EDT because of its earthy smell, & used it for more than 20 years... until something in my body's biochemical composition must have changed & I no longer liked the way Polo smelled on me.I tested a whole bunch of other EDTs that failed to please me until I discovered Terre d'Herm&egrave;s EDT, which suited me to a tee right off the bat. That was about three years ago, & I have no interest in looking elsewhere. People often ask me why I smell so good & inquire what does it. I of course tell them.So I recommend that any guy looking for a terrific earthy masculine fragrance should try sniffing Terre d'Herm&egrave;s on a piece of absorbant paper at their local drugstore or fragrance shop. If you like it, go online to find & buy it at the cheapest price (and don't be afraid of testers which are just fine). The cheapest price I found last time happened to be at Amazon, which is where I bought it.",beauty,fragrance,unknown,281,beauty,True
961,7773,B000K1WS1I,Teafco Fydo Action Water Resistant Dog Collar,A2IX72KHVMVUQG,1/1,5.0,1167868800,"Durable and unique, this collar is a cool find. I own a water dog and it is perfect for her. It doesnt discolor or retain dirt. It is also very bright and easy to spot when shes in the water. Very cool collar indeed!",pet supplies,dogs,collars,44,pet supplies,True
962,1745,B00005JIVI,"Leachco Safer Bather Infant Bath Pad, Blue Fish",A1UJHMEZI1KXCO,5/5,5.0,1065571200,"OK, I'm not a &quot;stuff&quot; person. When we had our new baby, everyone tried to give us baby items, most of which we politely declined. We figured if our moms raised us without a bunch of designed-just-for-baby gear, we could too. Then came bath time for our 6 week old. Not good. She HATED it and cried so much that we just stopped doing baths all together. After much research, I bought the Safer Bather. Voila! Instant fix. She now loves the bath and has one every night. It dries quickly, takes up very little space and most of all keeps the baby warm and comfy. Great product - even other &quot;baby minimalists&quot; should invest in this one.",baby products,bathing skin care,bathing tubs seats,118,baby products,True
963,18984,B000H84D2G,Grossan Hydro Pulse Nasal and Sinus Irrigation System with the Original Grossan Sinus Tip,A2KDC33T4ZOSEN,0/1,3.0,1245888000,"i purchased this item after spending tons of money on other nasel rinse products. after having and using this products for 3 weeks i dod not feel any different. i know this productgs wasnt going to cure mt allegies, but i did hope it would make my symptoms better.",health personal care,health care,allergy,49,beauty,False
964,5589,B000B6MLWI,My First Dollhouse,A3SDCYZH5V23SI,3/3,5.0,1135987200,Our daughter is 18 months old and has truly enjoyed her new gift from Santa. I agree that the furniture has been very difficult to find. The doorbell and telephone sounds are great and it seems to be a very durable toy. She loves it!,toys games,action toy figures,figures,45,toys games,True
965,13101,B000KWNQ40,Peg Perego Primo Viaggio Infant Car Seat,AFNRX6A15JVHJ,27/35,3.0,1205020800,"I went on reviews when purchasing this as we have no local stores that sell Peg products. After i received it, I returned it a day later. I have a couple peg strollers that I am pretty happy with so I thought I'd get the car seat for compatibility. As far as pros go, the fabric on this is gorgeous and the overall appearance is very contemporary. The strap height is very easy to adjust and the strap length appears to have plenty of room for growth. It is a bit heavy but that is to be expected for a seat with the 30 lb weight limit. As for the cons, it's supposedly highly rated for safety due to the extended side protectors around the head. These side impact protectors, that have a long flap that extends all the way down the back of the seat is not removable so my 3 month old son, who is in the 90th percentile for wt/ht, looked bunched up and uncomfortable. They would be great for when he is very young, but when he gets bigger and older, I don't see him tolerating these big ""wings"" on either side of his head that look like horse blinders. Also, I can just see how hot and stuffy they would become this summer. They seem to take up so much room in the seat and would probably make things a bit cramped as he grew. The pictures of this seat make it appear there is a lot of room in between those ""wings"" but when I put my son it the seat, the sides of his head nearly touched them both. The back of the seat didn't have much padding as it was only covered by that black flap (refer to the picture of this seat above) which isn't that thick. I lifted it up to see if it was removable and realized that it was all there was between hard plastic and my son's back. The buckle was a bit tricky to do but I think with practice, it would be manageable (as with our britax roundabout buckle). And these car seats do not even come with the winter boots anymore. I really wanted to like this car seat but couldn't find anything about this seat that makes it at least $100 more than other car seats rated to 30 lbs. There are other safe car seats on the market that are much less expensive. I think after seeing this in person, I feel it's just overpriced for what it offers and you may just be paying for the Peg name.",baby products,car seats accessories,car seats,437,baby products,True
966,38990,B000K5E81M,Just For Me Texture Softener,A1E2FQKPNMP8MW,2/4,1.0,1340582400,yes i followed directions. i very foolishly thought this product will loosen my then 5 year old daughter's coily hair. i certainly did not expect it to become straight. i was then left with caring for straight hair and was advised to continue use. i tried my best but two years down the road her hair is damage and breaking off. so now we are transitioning and i am being more thorough with hair hair and doing research. will never recommended or reuse this product!,beauty,hair care,styling products,85,beauty,True
967,14747,B00008BFXG,Philips Sonicare Advance 4100 Sonic Power Toothbrush,A3KLTDE92LDHR2,0/2,1.0,1217635200,"The Philips sonicare advance series is a piece of junk. On my first purchaseI noticed that the replacement heads never lasted the six months they aresupposed to last, cracked in less than 3 months.When the handle cracked (after about 18 months) I bought another.The new one,the handle cracked within 3 months, and lasted less than a year.the heads cracked and did not last even remotely close to the6 months they are supposed to. I've tried this brush twice,I'm throughwasting my money, I'm going to Oral B (Braun)",health personal care,personal care,oral hygiene,87,health personal care,True
968,10951,B0002IMS0A,Duncan Hines Moist Deluxe Caramel Cake Mix 18.25oz - 6 Unit Pack,A3CJSV7PT7R9BV,4/4,5.0,1191024000,"I have had this cake mix before and when I made it for a work potluck with cream cheese frosting....everyone LOVED it! I told them it was simply a box cake mix and several joked that I shouldn't have told :) I have been looking for this cake mix ever since. When a dozen people drop their jaws and tell you how fabulous of a cook you are, well, you tend to remember that moment. The previous reviews/reviewers obviously did not understand or look at the description. The $32 is for 12 boxes and is in line with other hard-to-find foods from this vendor. Amazon simply acts as a third party to market and make it more available. Yes, the prices are higher than Wal-mart, but a lot of these foods you can hardly find anywhere anymore.",grocery gourmet food,pantry staples,cooking baking supplies,137,grocery gourmet food,True
969,16724,B000A3XH9S,La Bella Placenta Conditioner with Vitamin-E 32 oz. + 2 oz. Bonus,ABDCKLL92TFBP,2/2,5.0,1231286400,"I'm an african american woman with naturally curly hair. It's always important to find a good conditioner and something that will keep your hair moisturized. The first time I used this conditioner I fell in love. My hair doesn't seem to act right without it. Now I use it as a leave-in conditioner by adding olive oil and vegetable glycerin and peppermint oil, and sometimes as a deep conditioner with honey and olive oil. It works wonders.",beauty,hair care,conditioners,77,beauty,True
970,7458,B000BTBR1Q,"Nutella Hazelnut Spread, 13 Ounce Plastic Jar",A16Q1LYIDE2WDZ,1/2,4.0,1164412800,"This is a must for those who love chocolate and hazelnut. Hazelnuts are not nearly as popular in the USA as they are in Europe. When I visited my family in Europe, I really loved all the chocolate and hazelnut desserts there and was sad to discover it's hard to find such things in the USA. This spread is delicious but after you have eaten a real chocolate hazelnut torte (a cake-like, layered brownie type thing I had) nothing is quite the same. Either way, this is great on crepes, cake, waffles and as one other reviewer mentioned, graham crackers! Another interesting treat is to have it on fruit or make a peanut butter and chocolate sandwich.",grocery gourmet food,pantry staples,condiments,117,grocery gourmet food,True
971,13107,B000FSFNUE,FURminator deShedding Tool,A3IPIUSXLT492A,0/0,5.0,1205107200,"The FURminator does exactly as advertised. At first I was skeptical about paying $60 for a deshedding tool, but when I saw that Amazon had it for less than $30--I figured it was a steal since all the reviewers had such great things to say. I recently adopted a puppy from the local shelter and it's fur used to be everywhere to the point that I'd have to vacuum 1-2 times a week! After using the FURminator the first time, I got so much hair off of him I thought he was going to be naked when I was through. Now I only have to vacuum maybe once a week and that's even pushing it. He sheds a lot less and now. I love this product and would highly recommend it. It is definitely worth the money.I'd also like to note that when I received the FURminator from Amazon, there was a small rust spot on the blade. I emailed the FURminator Customer Service Representative, and she was appalled by the fact that there was a quality issue. She sent me a UPS shipping tag to send the tool back. The day she received it, she sent me a replacement. They were in constant contact with me to make sure I was satisfied in the end. So, if you were to ever have any issues, their CS reps are very easy to work with.",pet supplies,cats,grooming,234,pet supplies,True
972,16275,B000P5Y0WY,Japanese Fruit Gummy Candy from Kasugai - Mango - 115g,A2N11YPX95JSST,6/6,4.0,1229126400,"I've only had one Kasugai gummy flavor that I've disliked and mango isn't it. While it doesn't taste very mango (if you don't know it's mango you probably wouldn't immediately guess), it is fruity. It has a a great taste. The flavor bursts. Mango isn't as good as melon (ooooooh melon is so good), but they are individually wrapped little golden rounds of fruity gummy goodness.",grocery gourmet food,candy chocolate,gummy candies,66,grocery gourmet food,True
973,13286,B000A1CLVA,"Britax Regent Youth Car Seat, Onyx",A3G53TPP4HRSG0,3/3,5.0,1206835200,"We used a Peg Perego infant seat for the first year. We loved it, but after 11 months our son started getting a bit cranky. He was ready to face forward in a bigger seat. We didn't mind spending the extra money given the good safety reviews, but we wanted to make sure we'd get to use the seat as long as possible. As many of the other reviewers have noted, the Regent is one of the few (perhaps only) seat out there that goes up to 80 lbs. All the others cap out at 65 lbs.The seat is large (takes up one seat and half the middle seat), but we regularly take long trips to visit family and it's definitely worth it. If you're putting your little one in the seat right after their first birthday, you may want to consider using a head support for sleeping. We just reused the one we had used in his infant seat when he was first born.The install is easy if you follow the directions, but the seat is not one I would recommend moving from car to car on a daily basis. We tried it out for the past three months and are now buying our second seat for convenience as we take turns making the daycare runs.Our only complaint is that the straps get slightly tangled at the hips from time to time and need to be readjusted. Other than that, the straps stay in place and go on and off easily. The strap pads stay on better than they do on the Peg Perego.All in all - worth the money and the peace of mind!",baby products,car seats accessories,car seats,276,baby products,True
974,26964,B000056HMB,The First Years Baby Pro Nursery Bottle Warmer,A1L596R3U7JKW9,1/1,4.0,1294185600,"I received this for Christmas and I love it!! I have used some other bottle warmers at friends' houses but I like this one the best so far. Originally I wanted the avent IQ, but since you have to close the top, only my avent bottles would fit in that warmer. I have avent, Dr. browns, and playtex ventaire both standard and wide! So I needed a versatile warmer and this one is just that! All my bottles fit. The only thing I don't like about this product is filling the water cups and dumping them in, the avent fills for you... I noticed there is a version of this bottle warmer without the cooler that fills for you. But as far as a gift goes, I am very happy with this one. I just fill both cups and leave them hooked on the warmer to use later. You do have to read the chart and make sure you are putting in the right amount of water according to the bottle and volume of milk you are warming. Its not very difficult to figure out since the chart is also printed right on the side of the warmer. I really wish I had this during those middle of the night feedings when my baby was still sleeping in my room!! I don't really need the cooler now that my baby is 6 months old. But its still great to have for next baby! :)",baby products,feeding,bottle feeding,244,baby products,True
975,37154,B000GF38F8,Salonpas Pain Relieving Patch - 120 Patches,A2AOBR9Z97NWF3,1/1,5.0,1333324800,"This always has been my first choice when it comes to pain patches. Tiger balms is great, but it can get messy and patches are expensive. These are economical, and I actually like that it comes in this small sizes. I carry them with me all the time. :)",health personal care,health care,pain relievers,49,pet supplies,False
976,39353,B00005BXKM,The First Years Quick Serve Bottle Warmer,A3SFKM0T9Z29NC,0/0,5.0,1341878400,"Bottles go from fridge to warm very quickly. This was fantastic for my husband who was frustrated when the baby went from mildly upset to all out whaling while he was trying to warm a bottle, this helps him a lot. Only word of caution is some times it makes it too warm so check your bottles during the heating time.",baby products,feeding,bottle feeding,61,baby products,True
977,1804,B00005YVRM,Fisher-Price Stride to Ride Walker,A1UKKBRGN7XL0S,0/1,1.0,1067472000,"We bought this walker for our son when he was 10 months old. It's terrible and I am surprised that Fisher-Price would market such a dangerous toy! It's too heavy in the front and tips easily. If you use it on a hard floor, it moves way too fast for a beginner walker. My son tried to walk with it and fell flat on his face! The wheel popped off a couple of times. And the space between the two legs is too narrow and my son kept getting his feet caught in the legs!The only saving grace to this terrible toy is the fact that my son likes to press the nose to hear the music!VERY DISAPPOINTING!Kathy - mom to 2 yr old",toys games,baby toddler toys,push pull toys,124,baby products,False
978,5059,B000641DPQ,Step2 WaterWheel Activity Play Table,A1I16BH624VV5G,8/8,5.0,1129420800,"My kids LOVE this toy, from 18mos, 3yrs, to 9yrs. Most kids love to play with water, and this table is a great way for them to play safely (always with supervision of course). This water table is great quality, and the accessories with it are cute. It teaches cause & effect to little ones, and bigger ones can play 'dolls-are-swimming' imaginative play, or everyone can just have fun splashing and cooling off. It's great for either the yard or even on the deck, and it's easy to empty. And the price is great. (I just wish we could have found it in a store, instead of just online.) Definately recommend it!",toys games,sports outdoor play,sand water tables,112,toys games,True
